name,longitude,latitude,date,origin,source,class_confidence,ground_truth_location
Heritage Trail,116.031669,-31.899721,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/1728787167,0.7,None
Bikeforce Midland,116.022826,-31.893001,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/1784667378,0.7,None
Midland Cycles,116.015643,-31.891835,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/1784667382,0.7,None
Skyway Bicycles,116.018964,-31.892322,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/1784667385,0.7,None
East Guildford,115.979991,-31.896448,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/1875097937,0.7,None
Guildford,115.965793,-31.898949,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/1875097938,0.7,None
Woodbridge,115.992868,-31.891518,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/1875097947,0.7,None
Police Operations Support Centre,116.006863,-31.895601,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/2152827855,0.7,None
GP Superclinic,116.005754,-31.894108,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/2154034465,0.7,None
Swan Park Leisure Centre,116.024148,-31.883321,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/2431830277,0.7,None
Midvale Speed Dome,116.026563,-31.878829,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/2432038107,0.7,None
Ellenbrook Chinese Restaurant,115.967286,-31.781324,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/2444465928,0.7,None
ANZ,115.967903,-31.782758,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/2530407914,0.7,None
Caversham Airfield,115.9734,-31.836342,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/2707254458,0.7,None
Thirsty Camel,115.971453,-31.89968,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/2799026554,0.7,None
KFC,115.978513,-31.796571,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/3331341423,0.7,None
BP,115.978438,-31.796061,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/3331341424,0.7,None
Nando's,115.980551,-31.79532,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/3527590748,0.7,None
DB Dental,115.980477,-31.794849,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/3527590749,0.7,None
Mobil Fuel,116.032686,-31.885587,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/3611937227,0.7,None
7-Eleven,116.032692,-31.885367,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/3611943472,0.7,None
BP Service Station,116.031064,-31.886499,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/3612031598,0.7,None
Liquorland,116.042675,-31.885499,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/3612031599,0.7,None
Fauntleroy Park,115.979795,-31.899016,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/3699857725,0.7,None
Guildford Garden Centre,115.972617,-31.899152,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/3699874927,0.7,None
Guildford War Memorial,115.971239,-31.898478,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/3699879549,0.7,None
The Honda Shop Midland,116.009886,-31.886465,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/3810772457,0.7,None
Harvey Norman,116.013222,-31.896022,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/3846791022,0.7,None
Woolworths,116.008303,-31.889259,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/3846802315,0.7,None
Big W,116.008346,-31.889787,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/3846802316,0.7,None
Target Midland,116.009687,-31.890242,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/3846818141,0.7,None
Subway,116.010299,-31.889117,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/3846818142,0.7,None
Coles,116.012229,-31.889056,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/3846824556,0.7,None
Lancaster Wines,115.988887,-31.85226,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4271565992,0.7,None
Mondo Nougat,116.016989,-31.837367,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4271579193,0.7,None
Windarra Honey,115.991488,-31.842224,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4271700489,0.7,None
The House of Honey,116.017467,-31.81759,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4271700689,0.7,None
The Cheesecake Shop,115.997727,-31.890002,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4330922299,0.7,None
St Leonard Display Village,115.968453,-31.854516,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4353648621,0.7,None
Mash Brewery,116.016031,-31.808305,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4422268895,0.7,None
The Henley Brook,116.001908,-31.81298,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4422320889,0.7,None
Swan Valley Whistler's Chocolate,116.015651,-31.849449,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4545893189,0.7,None
Mazparts,116.031277,-31.893334,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4550211104,0.7,None
Liviis Playground,115.965825,-31.82038,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4567582243,0.7,None
Washworks Midvale,116.031582,-31.886684,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4623225862,0.7,None
Caltex Midvale,116.031838,-31.886344,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4623225863,0.7,None
Hungry Jack's,116.032973,-31.886344,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4623225864,0.7,None
Caltex Swan View,116.04213,-31.885671,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4623231232,0.7,None
Dominos Swan View,116.04237,-31.885485,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4623231233,0.7,None
Brumby's Swan View,116.04245,-31.885485,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4623231234,0.7,None
Touched By Olivia Playground,115.966165,-31.820968,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4636747289,0.7,None
Muzz Buzz,115.964264,-31.777341,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4636766747,0.7,None
Zambrero,115.980541,-31.795076,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4700890287,0.7,None
VetWest Animal Hospital Ellenbrook,115.972809,-31.781883,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4702940666,0.7,None
PetStock Ellenbrook,115.97263,-31.781882,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4702940667,0.7,None
FirstChoice Liquor,115.973282,-31.781851,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4702940668,0.7,None
BWS,115.967111,-31.782521,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4702940669,0.7,None
Ellenbrook Kebabs,115.967481,-31.782543,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4702940670,0.7,None
Caltex Woolworths,115.987326,-31.777517,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4703398360,0.7,None
BWS Aveley,115.987665,-31.777552,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4703398361,0.7,None
Maharani,115.987749,-31.77757,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4703398362,0.7,None
Jesters,115.987835,-31.77759,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4703398363,0.7,None
LJ Hooker,115.987925,-31.777607,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4703398364,0.7,None
Barbertown,115.988031,-31.77763,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4703398365,0.7,None
Aveley News,115.988219,-31.77767,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4703398366,0.7,None
Woolworths Aveley,115.988035,-31.777945,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4703398367,0.7,None
Krusty Kob,115.988529,-31.777743,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4703398368,0.7,None
Lot Six Zero,115.988698,-31.777738,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4703398369,0.7,None
Mandoon Estate,115.994991,-31.868266,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4725282049,0.7,None
Homestead Brewery,115.994935,-31.868062,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4725282050,0.7,None
Mandoon Vineyard,115.995494,-31.867594,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4725282053,0.7,None
Mandoon Outdoor Cinema,115.994474,-31.868648,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4725282054,0.7,None
Mandoon Beer Garden,115.994406,-31.868477,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4725282055,0.7,None
Homestead Brewery,115.995062,-31.868073,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4725357781,0.7,None
Homestead bar,115.994852,-31.868069,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4725358878,0.7,None
Mandoon Cellar Door,115.994627,-31.868103,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4725358890,0.7,None
Lynton & Kay Art Gallery,115.994413,-31.869037,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4725359056,0.7,None
Mandoon Carpark,115.995606,-31.868023,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4725359966,0.7,None
Mandoon Car park,115.994155,-31.865208,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4725360820,0.7,None
Mandoon Helipad,115.997248,-31.865861,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4725361283,0.7,None
Mandoon Jetty,115.995104,-31.869705,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4725364589,0.7,None
Woodbridge,115.991438,-31.891144,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4928895667,0.7,None
Middle Swan,116.018067,-31.859939,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4928895671,0.7,None
Caversham,115.974819,-31.87501,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4928895672,0.7,None
Dayton,115.974066,-31.855774,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4928895673,0.7,None
West Swan,115.988588,-31.845607,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4928895675,0.7,None
Herne Hill,116.018726,-31.827304,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4928895676,0.7,None
Brabham,115.976415,-31.828358,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4928895677,0.7,None
Henley Brook,115.983996,-31.806735,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4928895678,0.7,None
Belhus,116.007925,-31.783589,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/4928895679,0.7,None
