name,longitude,latitude,date,origin,source,object_prob,assignment_prob,ground_truth_location,cluster,predicted_location
bus_stop,116.014491,-31.857063,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/244783316,0.7,0.5,None,-1,
bus_stop,116.013938,-31.858964,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/244783326,0.7,0.5,None,-1,
bus_stop,116.014329,-31.859785,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/244783336,0.7,0.5,None,-1,
bus_stop,116.014357,-31.865791,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/244783347,0.7,0.5,None,-1,
turning_circle,115.967571,-31.788664,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/244881539,0.7,0.5,None,-1,
turning_circle,115.967676,-31.787907,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/248522901,0.7,0.5,None,-1,
turning_circle,115.987482,-31.897713,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/270484845,0.7,0.5,None,-1,
turning_circle,115.988734,-31.898357,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/270484848,0.7,0.5,None,-1,
turning_circle,115.987963,-31.897921,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/270484850,0.7,0.5,None,-1,
turning_circle,115.988683,-31.899091,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/270484852,0.7,0.5,None,-1,
turning_circle,115.98861,-31.899738,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/270484869,0.7,0.5,None,-1,
turning_circle,115.994068,-31.895751,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/270484916,0.7,0.5,None,-1,
turning_circle,115.996131,-31.891826,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/270484917,0.7,0.5,None,-1,
turning_circle,115.995196,-31.895041,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/270484959,0.7,0.5,None,-1,
level_crossing,115.989642,-31.897493,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/270485080,0.7,0.9826565917442136,None,6,Woodbridge
crossing,116.028455,-31.89893,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/270724906,0.7,0.9939328212972812,None,7,Bellvue
level_crossing,116.036108,-31.885929,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/270724919,0.7,0.9840960961786335,None,8,Hungry Jack's
level_crossing,116.033336,-31.872175,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/270724929,0.7,0.5,None,-1,
level_crossing,116.028415,-31.867212,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/270724932,0.7,0.9926752575932994,None,9,Toodyay Road after Roe Highway
level_crossing,116.019683,-31.845224,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/270724941,0.7,0.5,None,-1,
level_crossing,116.020743,-31.835268,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/270724944,0.7,0.5,None,-1,
crossing,116.022658,-31.829141,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/270724946,0.7,0.5,None,-1,
level_crossing,116.030919,-31.797249,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/270724958,0.7,0.9711694370143901,None,10,Upper Swan Standard Gauge Storage Depot
level_crossing,116.024194,-31.776382,19-10-23 14:40:12,osm,https://www.openstreetmap.org/node/270727312,0.7,0.9234936823450401,None,56,Shell
